property_id,adresse,by_og_zip,ejendomsværdi_2024,grundværdi_2024,ejendomsværdi_2022,grundværdi_2022
1,Eskildsgade 56,1657 København V,0,39720000,0,0
3,"Jens Otto Krags Gade 12, 3 tv",2300 København S,5024000,2981000,0,0
2,"Jens Otto Krags Gade 12, 2 th",2300 København S,4836000,2873000,0,0
4,"Jens Otto Krags Gade 12, 3 th",2300 København S,4912000,2913000,0,0
5,"Jens Otto Krags Gade 12, 4 tv",2300 København S,5129000,3036000,0,0
6,"Jens Otto Krags Gade 12, 4 th",2300 København S,5016000,2965000,5091000,2986000
7,"Jens Otto Krags Gade 12, 5 tv",2300 København S,5125000,3034000,5202000,3055000
8,"Jens Otto Krags Gade 12, 5 th",2300 København S,5012000,2963000,0,0
9,"Jens Otto Krags Gade 12, 6 tv",2300 København S,4892000,2876000,4965000,2896000
10,"Jens Otto Krags Gade 12, 6 th",2300 København S,10134000,5428000,10286000,5466000
11,"Jens Otto Krags Gade 14, kl",2300 København S,0,5247000,0,0
12,"Jens Otto Krags Gade 16, st tv",2300 København S,3986000,2380000,4046000,2397000
13,"Jens Otto Krags Gade 16, st th",2300 København S,3986000,2380000,4046000,2397000
14,"Jens Otto Krags Gade 16, 1 tv",2300 København S,4976000,2990000,5051000,3011000
15,"Jens Otto Krags Gade 16, 1 th",2300 København S,5028000,3022000,5103000,3043000
16,"Jens Otto Krags Gade 16, 2 tv",2300 København S,5028000,3016000,5103000,3037000
17,"Jens Otto Krags Gade 16, 2 th",2300 København S,5079000,3048000,5155000,3069000
18,"Jens Otto Krags Gade 16, 3 tv",2300 København S,5106000,3056000,5183000,3077000
19,"Jens Otto Krags Gade 16, 3 th",2300 København S,5160000,3089000,5237000,3110000
9,"Jens Otto Krags Gade 12, 6 tv",2300 København S,4892000,2876000,0,0
7,"Jens Otto Krags Gade 12, 5 tv",2300 København S,5125000,3034000,0,0
6,"Jens Otto Krags Gade 12, 4 th",2300 København S,5016000,2965000,0,0
10,"Jens Otto Krags Gade 12, 6 th",2300 København S,10134000,5428000,0,0
23,"Jens Otto Krags Gade 16, 5 th",2300 København S,5263000,3141000,5342000,3163000
28,"Jens Otto Krags Gade 18, 1 tv",2300 København S,5034000,2997000,0,0
33,"Jens Otto Krags Gade 18, 3 th",2300 København S,5387000,3199000,5468000,3221000
38,"Jens Otto Krags Gade 18, 6 tv",2300 København S,8433000,4573000,0,0
43,"Jens Otto Krags Gade 20, 1 tv",2300 København S,5055000,3025000,5131000,3046000
48,"Jens Otto Krags Gade 20, 3 th",2300 København S,5027000,2993000,5102000,3014000
412,"Borgmester Jensens Allé 31D, 3 3",2100 København Ø,5159000,3313000,5236000,3336000
413,"Borgmester Jensens Allé 31D, 4 1",2100 København Ø,4265000,2705000,4329000,2724000
414,"Borgmester Jensens Allé 31D, 4 2",2100 København Ø,4893000,3126000,0,0
415,"Borgmester Jensens Allé 31D, 4 3",2100 København Ø,5160000,3302000,0,0
416,,,0,0,0,0
417,"Borgmester Jensens Allé 31D, 5 1",2100 København Ø,4158000,2633000,0,0
418,"Borgmester Jensens Allé 31D, 5 2",2100 København Ø,4783000,3054000,0,0
419,"Borgmester Jensens Allé 35, st tv",2100 København Ø,4181000,2685000,0,0
420,"Borgmester Jensens Allé 35, st th",2100 København Ø,4181000,2685000,0,0
421,"Borgmester Jensens Allé 35, 1 tv",2100 København Ø,5499000,3545000,0,0
422,"Borgmester Jensens Allé 35, 1 th",2100 København Ø,4221000,2701000,0,0
423,"Borgmester Jensens Allé 35, 2 tv",2100 København Ø,5556000,3576000,0,0
424,"Borgmester Jensens Allé 35, 2 th",2100 København Ø,4264000,2724000,0,0
425,"Borgmester Jensens Allé 35, 3 tv",2100 København Ø,5643000,3624000,0,0
426,"Borgmester Jensens Allé 35, 3 th",2100 København Ø,4331000,2761000,0,0
427,"Borgmester Jensens Allé 35, 4 tv",2100 København Ø,5762000,3689000,0,0
428,"Borgmester Jensens Allé 35, 4 th",2100 København Ø,4422000,2811000,0,0
429,"Borgmester Jensens Allé 35, 5 tv",2100 København Ø,5536000,3546000,0,0
430,"Borgmester Jensens Allé 35, 5 th",2100 København Ø,4314000,2739000,0,0
431,"Borgmester Jensens Allé 37, st tv",2100 København Ø,4182000,2686000,0,0
432,,,0,0,0,0
433,"Borgmester Jensens Allé 37, st th",2100 København Ø,4976000,3217000,0,0
434,"Borgmester Jensens Allé 37, 1 tv",2100 København Ø,5501000,3545000,0,0
435,"Borgmester Jensens Allé 37, 1 th",2100 København Ø,5134000,3309000,0,0
436,"Borgmester Jensens Allé 37, 2 tv",2100 København Ø,5558000,3577000,0,0
437,"Borgmester Jensens Allé 37, 2 th",2100 København Ø,5186000,3338000,0,0
438,"Borgmester Jensens Allé 37, 3 tv",2100 København Ø,5645000,3625000,0,0
439,"Borgmester Jensens Allé 37, 3 th",2100 København Ø,5268000,3383000,0,0
440,"Borgmester Jensens Allé 37, 4 tv",2100 København Ø,5764000,3690000,0,0
441,"Borgmester Jensens Allé 37, 4 th",2100 København Ø,5378000,3444000,0,0
442,"Borgmester Jensens Allé 37, 5 tv",2100 København Ø,5538000,3547000,0,0
443,"Borgmester Jensens Allé 37, 5 th",2100 København Ø,5212000,3337000,0,0
444,"Borgmester Jensens Allé 39, st",2100 København Ø,3843000,2455000,0,0
445,"Borgmester Jensens Allé 41, st 1",2100 København Ø,4721000,3055000,0,0
446,"Borgmester Jensens Allé 41, st 2",2100 København Ø,3752000,2398000,0,0
447,"Borgmester Jensens Allé 41, 1 1",2100 København Ø,4822000,3110000,0,0
448,,,0,0,0,0
449,"Borgmester Jensens Allé 41, 1 2",2100 København Ø,3832000,2442000,0,0
450,"Borgmester Jensens Allé 41, 1 3",2100 København Ø,4422000,2843000,0,0
451,"Borgmester Jensens Allé 41, 2 1",2100 København Ø,4871000,3137000,0,0
452,"Borgmester Jensens Allé 41, 2 2",2100 København Ø,4019000,2564000,0,0
453,"Borgmester Jensens Allé 41, 2 3",2100 København Ø,4517000,2902000,0,0
454,"Borgmester Jensens Allé 41, 3 1",2100 København Ø,4948000,3180000,0,0
455,"Borgmester Jensens Allé 41, 3 2",2100 København Ø,4793000,3078000,0,0
456,"Borgmester Jensens Allé 41, 3 3",2100 København Ø,6245000,4000000,0,0
457,,,0,0,0,0
458,"Borgmester Jensens Allé 41, 4 1",2100 København Ø,5051000,3238000,0,0
459,"Borgmester Jensens Allé 41, 4 2",2100 København Ø,4894000,3133000,0,0
460,"Borgmester Jensens Allé 41, 4 3",2100 København Ø,6376000,4073000,0,0
461,"Borgmester Jensens Allé 41, 5 2",2100 København Ø,4785000,3061000,0,0
462,"Borgmester Jensens Allé 41, 5 3",2100 København Ø,6256000,4000000,0,0
463,"Serridslevvej 22, st tv",2100 København Ø,4379000,2825000,0,0
464,"Serridslevvej 22, st th",2100 København Ø,6906000,4271000,0,0
465,"Serridslevvej 22, 1",2100 København Ø,5285000,3412000,0,0
466,"Serridslevvej 22, 2 tv",2100 København Ø,5339000,3442000,0,0
467,"Serridslevvej 22, 2 th",2100 København Ø,7550000,4623000,0,0
468,"Serridslevvej 22, 3",2100 København Ø,5369000,3454000,0,0
469,"Serridslevvej 22, 4 tv",2100 København Ø,5482000,3517000,0,0
470,"Serridslevvej 22, 4 th",2100 København Ø,8720000,5257000,0,0
471,"Serridslevvej 22, 5",2100 København Ø,9830000,5672000,0,0
472,"Serridslevvej 20, st tv",2100 København Ø,4380000,2826000,0,0
473,"Serridslevvej 20, st th",2100 København Ø,6907000,4272000,0,0
474,"Serridslevvej 20, 1",2100 København Ø,5286000,3413000,0,0
475,"Serridslevvej 20, 2 tv",2100 København Ø,5339000,3442000,0,0
476,"Serridslevvej 20, 2 th",2100 København Ø,7552000,4624000,0,0
477,"Serridslevvej 20, 3",2100 København Ø,5424000,3489000,0,0
478,"Serridslevvej 20, 4 tv",2100 København Ø,5538000,3552000,0,0
479,"Serridslevvej 20, 4 th",2100 København Ø,8722000,5258000,0,0
480,"Serridslevvej 20, 5",2100 København Ø,4579000,2923000,0,0
481,"Serridslevvej 16, st 2",2100 København Ø,3849000,2465000,0,0
482,"Serridslevvej 16, st 1",2100 København Ø,4724000,3057000,0,0
483,"Serridslevvej 16, 1 3",2100 København Ø,3540000,2242000,0,0
484,"Serridslevvej 16, 1 2",2100 København Ø,3932000,2510000,0,0
485,"Serridslevvej 16, 1 1",2100 København Ø,4825000,3112000,0,0
486,"Serridslevvej 16, 2 3",2100 København Ø,5131000,3308000,0,0
487,"Serridslevvej 16, 2 4",2100 København Ø,4469000,2869000,0,0
488,"Serridslevvej 16, 2 2",2100 København Ø,3873000,2464000,0,0
489,"Serridslevvej 16, 2 1",2100 København Ø,4823000,3105000,0,0
490,"Serridslevvej 16, 3 3",2100 København Ø,5212000,3353000,0,0
491,"Serridslevvej 16, 3 4",2100 København Ø,4540000,2908000,0,0
492,"Serridslevvej 16, 3 2",2100 København Ø,3934000,2498000,0,0
493,"Serridslevvej 16, 3 1",2100 København Ø,4899000,3147000,0,0
494,"Serridslevvej 16, 4 3",2100 København Ø,5161000,3308000,0,0
495,"Serridslevvej 16, 4 2",2100 København Ø,4843000,3099000,0,0
496,"Serridslevvej 16, 4 1",2100 København Ø,5002000,3204000,0,0
497,"Serridslevvej 16, 5 2",2100 København Ø,4735000,3028000,0,0
498,"Serridslevvej 16, 5 1",2100 København Ø,4945000,3167000,0,0
499,"Serridslevvej 18, st",2100 København Ø,2869000,1793000,0,0
412,"Borgmester Jensens Allé 31D, 3 3",2100 København Ø,5159000,3313000,0,0
413,,,0,0,0,0
24,"Jens Otto Krags Gade 16, 6 tv",2300 København S,9151000,4935000,9288000,4969000
29,"Jens Otto Krags Gade 18, 1 th",2300 København S,5250000,3129000,0,0
34,"Jens Otto Krags Gade 18, 4 tv",2300 København S,5275000,3119000,5354000,3141000
39,"Jens Otto Krags Gade 18, 6 th",2300 København S,5969000,3526000,0,0
44,"Jens Otto Krags Gade 20, 1 th",2300 København S,4899000,2929000,4972000,2949000
49,"Jens Otto Krags Gade 20, 4 tv",2300 København S,5297000,3147000,0,0
608,"Serridslevvej 10, st 2",2100 København Ø,3596000,2272000,3650000,2288000
609,"Serridslevvej 10, st 1",2100 København Ø,3694000,2338000,3749000,2354000
610,"Serridslevvej 10, 1 3",2100 København Ø,4218000,2682000,0,0
611,"Serridslevvej 10, 1 2",2100 København Ø,4467000,2850000,0,0
612,"Serridslevvej 10, 1 1",2100 København Ø,3771000,2380000,0,0
613,"Serridslevvej 10, 2 3",2100 København Ø,4261000,2706000,0,0
614,"Serridslevvej 10, 2 2",2100 København Ø,4512000,2875000,0,0
615,"Serridslevvej 10, 2 1",2100 København Ø,3810000,2401000,0,0
616,,,0,0,0,0
617,"Serridslevvej 10, 3 3",2100 København Ø,4328000,2742000,0,0
618,"Serridslevvej 10, 3 2",2100 København Ø,4584000,2914000,0,0
619,"Serridslevvej 10, 3 1",2100 København Ø,3870000,2434000,0,0
620,"Serridslevvej 10, 4 3",2100 København Ø,4263000,2687000,0,0
621,"Serridslevvej 10, 4 2",2100 København Ø,4523000,2862000,0,0
622,"Serridslevvej 10, 4 1",2100 København Ø,3848000,2408000,0,0
623,"Borgmester Jensens Allé 25A, 2 1",2100 København Ø,6406000,4092000,0,0
624,"Borgmester Jensens Allé 25A, 2 2",2100 København Ø,3741000,2358000,0,0
625,"Torvegade 52, 4",1400 København K,7723000,5237000,0,0
626,"Borgmester Jensens Allé 25A, 2 3",2100 København Ø,4976000,3190000,0,0
627,"Borgmester Jensens Allé 25A, 3 1",2100 København Ø,6506000,4147000,0,0
628,"Borgmester Jensens Allé 25A, 3 2",2100 København Ø,3799000,2389000,0,0
629,"Borgmester Jensens Allé 25A, 3 3",2100 København Ø,5055000,3234000,0,0
630,"Borgmester Jensens Allé 25B, 2 tv",2100 København Ø,7220000,4574000,0,0
631,"Borgmester Jensens Allé 25B, 3 2",2100 København Ø,7655000,4852000,0,0
632,"Borgmester Jensens Allé 25B, 2 th",2100 København Ø,7220000,4574000,0,0
633,"Borgmester Jensens Allé 25B, 3 1",2100 København Ø,7333000,4637000,0,0
634,"Borgmester Jensens Allé 25B, 3 3",2100 København Ø,7582000,4637000,0,0
635,"Borgmester Jensens Allé 25C, 2 3",2100 København Ø,4847000,3119000,0,0
636,"Borgmester Jensens Allé 25C, 2 2",2100 København Ø,3643000,2305000,0,0
637,"Borgmester Jensens Allé 25C, 2 1",2100 København Ø,6239000,4000000,0,0
638,"Borgmester Jensens Allé 25C, 3 3",2100 København Ø,4924000,3161000,0,0
639,"Borgmester Jensens Allé 25C, 3 2",2100 København Ø,3701000,2337000,0,0
640,"Borgmester Jensens Allé 25C, 3 1",2100 København Ø,6338000,4055000,0,0
641,"Marskensgade 27A, kl",2100 København Ø,0,2001000,0,0
642,"Serridslevvej 14A, kl",2100 København Ø,0,2375000,0,0
643,"Marskensgade 7, st",2100 København Ø,0,1319000,0,0
644,,,0,0,0,0
645,"Skindergade 36, 1",1159 København K,9104000,5692000,0,0
646,"Skindergade 36, 2",1159 København K,9197000,5743000,0,0
647,"Skindergade 36, 3",1159 København K,9342000,5822000,0,0
648,"Skindergade 36, 4",1159 København K,7364000,4678000,0,0
649,"Folehaven 112, st tv",2500 Valby,2580000,1438000,0,0
650,"Folehaven 112, st th",2500 Valby,3717000,2113000,0,0
651,"Folehaven 112, 1 tv",2500 Valby,3797000,2182000,0,0
652,"Folehaven 112, 1 th",2500 Valby,3797000,2182000,0,0
653,"Folehaven 112, 2 tv",2500 Valby,3835000,2216000,0,0
654,"Folehaven 112, 2 th",2500 Valby,3835000,2216000,0,0
655,"Rebslagervej 17, st th",2400 København NV,3708000,2241000,0,0
656,"Rebslagervej 17, 1 th",2400 København NV,4499000,2747000,0,0
657,"Rebslagervej 17, 1 tv",2400 København NV,3787000,2299000,0,0
658,"Rebslagervej 17, 2 th",2400 København NV,4093000,2496000,0,0
659,,,0,0,0,0
660,"Rebslagervej 17, 2 mf",2400 København NV,4182000,2552000,0,0
661,"Rebslagervej 17, 2 tv",2400 København NV,4317000,2637000,0,0
662,"Rebslagervej 17, 3 th",2400 København NV,4157000,2538000,0,0
663,"Rebslagervej 17, 3 mf",2400 København NV,4248000,2596000,0,0
664,"Rebslagervej 17, 3 tv",2400 København NV,4339000,2654000,0,0
665,"Rebslagervej 17, 4 th",2400 København NV,4244000,2592000,0,0
666,"Rebslagervej 17, 4 mf",2400 København NV,4337000,2651000,0,0
667,,,0,0,0,0
668,"Rebslagervej 17, 4 tv",2400 København NV,4478000,2739000,0,0
669,"Rebslagervej 19, st tv",2400 København NV,3730000,2260000,0,0
670,"Rebslagervej 19, st th",2400 København NV,3817000,2316000,0,0
671,"Rebslagervej 19, 1 th",2400 København NV,3809000,2315000,0,0
672,"Rebslagervej 19, 1 tv",2400 København NV,3899000,2373000,0,0
673,"Rebslagervej 19, 2 th",2400 København NV,4209000,2571000,0,0
674,"Rebslagervej 19, 2 tv",2400 København NV,4300000,2629000,0,0
675,"Rebslagervej 19, 3 th",2400 København NV,4276000,2612000,0,0
676,"Rebslagervej 19, 3 tv",2400 København NV,4368000,2670000,0,0
677,"Rebslagervej 19, 4 th",2400 København NV,4365000,2662000,0,0
678,"Rebslagervej 19, 4 tv",2400 København NV,4460000,2723000,0,0
679,"Rebslagervej 21, st tv",2400 København NV,3717000,2252000,0,0
680,"Rebslagervej 21, st th",2400 København NV,3804000,2308000,0,0
681,"Rebslagervej 21, 1 th",2400 København NV,3797000,2307000,0,0
682,"Rebslagervej 21, 1 tv",2400 København NV,3886000,2364000,0,0
683,"Rebslagervej 21, 2 th",2400 København NV,4425000,2706000,0,0
684,"Rebslagervej 21, 2 tv",2400 København NV,4196000,2562000,0,0
685,"Rebslagervej 21, 3 th",2400 København NV,4447000,2721000,0,0
686,"Rebslagervej 21, 3 tv",2400 København NV,4262000,2604000,0,0
687,"Rebslagervej 21, 4 th",2400 København NV,4588000,2805000,0,0
688,"Rebslagervej 21, 4 tv",2400 København NV,4352000,2656000,0,0
689,"Rentemestervej 5, st th",2400 København NV,4790000,2836000,0,0
690,"Rentemestervej 5, st tv",2400 København NV,5893000,3433000,0,0
691,"Rentemestervej 5, 1 th",2400 København NV,4892000,2922000,0,0
692,"Rentemestervej 5, 1 tv",2400 København NV,6018000,3536000,0,0
693,"Rentemestervej 5, 2 th",2400 København NV,3814000,2286000,0,0
694,Lautrupskaj 9,2100 København Ø,0,60018000,0,0
695,"Rentemestervej 5, 2 mf",2400 København NV,2624000,1533000,0,0
696,"Rentemestervej 5, 2 tv",2400 København NV,4322000,2598000,0,0
697,"Rentemestervej 5, 3 th",2400 København NV,3874000,2335000,0,0
608,"Serridslevvej 10, st 2",2100 København Ø,3596000,2272000,0,0
609,,,0,0,0,0
22,"Jens Otto Krags Gade 16, 5 tv",2300 København S,5210000,3108000,5288000,3130000
27,"Jens Otto Krags Gade 18, st tv",2300 København S,4000000,2362000,0,0
32,"Jens Otto Krags Gade 18, 3 tv",2300 København S,5165000,3064000,5243000,3085000
37,"Jens Otto Krags Gade 18, 5 th",2300 København S,5496000,3254000,0,0
42,"Jens Otto Krags Gade 20, st tv",2300 København S,4041000,2402000,0,0
47,"Jens Otto Krags Gade 20, 3 tv",2300 København S,5187000,3092000,5265000,3113000
216,"Borgmester Jensens Allé 23A, 4 th",2100 København Ø,4799000,3082000,4871000,3103000
217,"Borgmester Jensens Allé 23B, st tv",2100 København Ø,6221000,3899000,6314000,3926000
218,"Borgmester Jensens Allé 23B, st th",2100 København Ø,4225000,2732000,0,0
219,"Borgmester Jensens Allé 23B, 1 tv",2100 København Ø,6880000,4275000,0,0
220,,,0,0,0,0
221,"Borgmester Jensens Allé 23B, 1 th",2100 København Ø,5073000,3291000,0,0
222,"Borgmester Jensens Allé 23B, 2 tv",2100 København Ø,6950000,4312000,0,0
223,"Borgmester Jensens Allé 23B, 2 th",2100 København Ø,5125000,3320000,0,0
224,"Borgmester Jensens Allé 23B, 3 tv",2100 København Ø,7059000,4371000,0,0
225,"Borgmester Jensens Allé 23B, 3 th",2100 København Ø,5206000,3365000,0,0
226,"Borgmester Jensens Allé 23B, 4 tv",2100 København Ø,6898000,4273000,0,0
227,"Borgmester Jensens Allé 23B, 4 th",2100 København Ø,5207000,3355000,0,0
228,,,0,0,0,0
229,"Borgmester Jensens Allé 23C, st tv",2100 København Ø,4207000,2723000,0,0
230,"Borgmester Jensens Allé 23C, st th",2100 København Ø,5150000,3354000,0,0
231,"Borgmester Jensens Allé 23C, 1 tv",2100 København Ø,5052000,3279000,0,0
232,"Borgmester Jensens Allé 23C, 1 th",2100 København Ø,5630000,3652000,0,0
233,"Borgmester Jensens Allé 23C, 2 tv",2100 København Ø,5156000,3342000,0,0
234,"Borgmester Jensens Allé 23C, 2 th",2100 København Ø,5687000,3683000,0,0
235,"Borgmester Jensens Allé 23C, 3 tv",2100 København Ø,5184000,3353000,0,0
236,"Borgmester Jensens Allé 23C, 3 th",2100 København Ø,5776000,3733000,0,0
237,"Borgmester Jensens Allé 23C, 4 tv",2100 København Ø,5186000,3343000,0,0
238,"Borgmester Jensens Allé 23C, 4 th",2100 København Ø,5785000,3730000,0,0
239,"Borgmester Jensens Allé 21, st tv",2100 København Ø,4021000,2571000,0,0
240,"Borgmester Jensens Allé 21, st th",2100 København Ø,4217000,2705000,0,0
241,"Borgmester Jensens Allé 21, 1 tv",2100 København Ø,4106000,2619000,0,0
242,"Borgmester Jensens Allé 21, 1 th",2100 København Ø,5493000,3536000,0,0
243,"Borgmester Jensens Allé 21, 2 tv",2100 København Ø,4148000,2642000,0,0
244,"Borgmester Jensens Allé 21, 2 th",2100 København Ø,5549000,3567000,0,0
245,"Borgmester Jensens Allé 21, 3 tv",2100 København Ø,4213000,2677000,0,0
246,"Borgmester Jensens Allé 21, 3 th",2100 København Ø,5636000,3616000,0,0
247,,,0,0,0,0
248,"Borgmester Jensens Allé 21, 4 tv",2100 København Ø,4249000,2690000,0,0
249,"Borgmester Jensens Allé 21, 4 th",2100 København Ø,5587000,3575000,0,0
250,"Marskensgade 31, st",2100 København Ø,2936000,1835000,0,0
251,"Marskensgade 29, st 1",2100 København Ø,4015000,2568000,0,0
252,"Marskensgade 29, st 2",2100 København Ø,3379000,2135000,0,0
253,"Marskensgade 29, 1 1",2100 København Ø,4151000,2650000,0,0
254,"Marskensgade 29, 1 2",2100 København Ø,4000000,2547000,0,0
255,,,0,0,0,0
256,"Marskensgade 29, 1 3",2100 København Ø,3552000,2241000,0,0
257,"Marskensgade 29, 2 1",2100 København Ø,4142000,2638000,0,0
258,"Marskensgade 29, 2 2",2100 København Ø,3890000,2467000,0,0
259,"Marskensgade 29, 2 4",2100 København Ø,4548000,2912000,0,0
260,"Marskensgade 29, 2 3",2100 København Ø,5168000,3323000,0,0
261,"Marskensgade 29, 3 1",2100 København Ø,4207000,2673000,0,0
262,"Marskensgade 29, 3 2",2100 København Ø,3952000,2500000,0,0
263,"Marskensgade 29, 3 4",2100 København Ø,4620000,2951000,0,0
264,"Marskensgade 29, 3 3",2100 København Ø,5249000,3369000,0,0
265,"Marskensgade 29, 4 1",2100 København Ø,4296000,2722000,0,0
266,"Marskensgade 29, 4 2",2100 København Ø,4929000,3146000,0,0
267,"Marskensgade 29, 4 3",2100 København Ø,5251000,3359000,0,0
268,"Marskensgade 29, 5 1",2100 København Ø,4188000,2650000,0,0
269,"Marskensgade 29, 5 2",2100 København Ø,4819000,3074000,0,0
270,"Marskensgade 33, st tv",2100 København Ø,4144000,2664000,0,0
271,,,0,0,0,0
272,"Marskensgade 33, st th",2100 København Ø,4144000,2664000,0,0
273,"Marskensgade 33, 1 tv",2100 København Ø,4182000,2679000,0,0
274,"Marskensgade 33, 1 th",2100 København Ø,5397000,3484000,0,0
275,"Marskensgade 33, 2 tv",2100 København Ø,4225000,2703000,0,0
276,"Marskensgade 33, 2 th",2100 København Ø,5452000,3515000,0,0
277,"Marskensgade 33, 3 tv",2100 København Ø,4292000,2740000,0,0
278,"Marskensgade 33, 3 th",2100 København Ø,5538000,3561000,0,0
279,,,0,0,0,0
280,"Marskensgade 33, 4 tv",2100 København Ø,4381000,2789000,0,0
281,"Marskensgade 33, 4 th",2100 København Ø,5654000,3626000,0,0
282,"Marskensgade 33, 5 tv",2100 København Ø,4275000,2717000,0,0
283,"Marskensgade 33, 5 th",2100 København Ø,5486000,3519000,0,0
284,"Borgmester Jensens Allé 11, st 2",2100 København Ø,3779000,2406000,0,0
285,"Borgmester Jensens Allé 11, st 1",2100 København Ø,4025000,2574000,0,0
286,"Borgmester Jensens Allé 11, 1 3",2100 København Ø,3561000,2246000,0,0
287,"Borgmester Jensens Allé 11, 1 2",2100 København Ø,3860000,2450000,0,0
288,Ruten 151,2700 Brønshøj,0,364494000,0,0
289,"Borgmester Jensens Allé 11, 1 1",2100 København Ø,4110000,2621000,0,0
290,"Borgmester Jensens Allé 11, 2 3",2100 København Ø,3596000,2266000,0,0
291,"Borgmester Jensens Allé 11, 2 2",2100 København Ø,4101000,2609000,0,0
292,"Borgmester Jensens Allé 11, 2 1",2100 København Ø,4152000,2644000,0,0
293,"Borgmester Jensens Allé 11, 3 3",2100 København Ø,5209000,3341000,0,0
294,"Borgmester Jensens Allé 11, 3 2",2100 København Ø,4839000,3096000,0,0
295,"Borgmester Jensens Allé 11, 3 1",2100 København Ø,4218000,2679000,0,0
296,"Borgmester Jensens Allé 11, 4 3",2100 København Ø,5318000,3400000,0,0
297,"Borgmester Jensens Allé 11, 4 2",2100 København Ø,4941000,3153000,0,0
298,"Borgmester Jensens Allé 11, 4 1",2100 København Ø,4306000,2728000,0,0
299,"Borgmester Jensens Allé 11, 5 3",2100 København Ø,5206000,3328000,0,0
300,"Borgmester Jensens Allé 11, 5 2",2100 København Ø,4830000,3080000,0,0
301,,,0,0,0,0
302,"Borgmester Jensens Allé 11, 5 1",2100 København Ø,4198000,2655000,0,0
303,"Borgmester Jensens Allé 13, st",2100 København Ø,2944000,1838000,0,0
304,"Borgmester Jensens Allé 15, st tv",2100 København Ø,4175000,2676000,0,0
305,,,0,0,0,0
216,"Borgmester Jensens Allé 23A, 4 th",2100 København Ø,4799000,3082000,0,0
217,"Borgmester Jensens Allé 23B, st tv",2100 København Ø,6221000,3899000,0,0
21,"Jens Otto Krags Gade 16, 4 th",2300 København S,5268000,3143000,5347000,3165000
26,"Jens Otto Krags Gade 18, st th",2300 København S,4205000,2492000,0,0
31,"Jens Otto Krags Gade 18, 2 th",2300 København S,5303000,3156000,5383000,3178000
36,"Jens Otto Krags Gade 18, 5 tv",2300 København S,5270000,3117000,0,0
41,"Jens Otto Krags Gade 20, st th",2300 København S,3842000,2276000,0,0
46,"Jens Otto Krags Gade 20, 2 th",2300 København S,4948000,2953000,5022000,2974000
51,,,0,0,0,0
20,"Jens Otto Krags Gade 16, 4 tv",2300 København S,5214000,3110000,5292000,3132000
22,"Jens Otto Krags Gade 16, 5 tv",2300 København S,5210000,3108000,0,0
23,"Jens Otto Krags Gade 16, 5 th",2300 København S,5263000,3141000,0,0
24,"Jens Otto Krags Gade 16, 6 tv",2300 København S,9151000,4935000,0,0
25,"Jens Otto Krags Gade 16, 6 th",2300 København S,9014000,4868000,0,0
30,"Jens Otto Krags Gade 18, 2 tv",2300 København S,5086000,3024000,0,0
31,"Jens Otto Krags Gade 18, 2 th",2300 København S,5303000,3156000,0,0
32,"Jens Otto Krags Gade 18, 3 tv",2300 København S,5165000,3064000,0,0
33,"Jens Otto Krags Gade 18, 3 th",2300 København S,5387000,3199000,0,0
34,"Jens Otto Krags Gade 18, 4 tv",2300 København S,5275000,3119000,0,0
35,"Jens Otto Krags Gade 18, 4 th",2300 København S,5500000,3256000,0,0
40,"Jens Otto Krags Gade 18, 7",2300 København S,4907000,2891000,0,0
43,"Jens Otto Krags Gade 20, 1 tv",2300 København S,5055000,3025000,0,0
44,"Jens Otto Krags Gade 20, 1 th",2300 København S,4899000,2929000,0,0
45,"Jens Otto Krags Gade 20, 2 tv",2300 København S,5107000,3051000,0,0
46,"Jens Otto Krags Gade 20, 2 th",2300 København S,4948000,2953000,0,0
47,"Jens Otto Krags Gade 20, 3 tv",2300 København S,5187000,3092000,0,0
48,"Jens Otto Krags Gade 20, 3 th",2300 København S,5027000,2993000,0,0
50,"Jens Otto Krags Gade 20, 4 th",2300 København S,5132000,3047000,0,0
51,"Jens Otto Krags Gade 20, 5 tv",2300 København S,5293000,3145000,0,0
52,"Jens Otto Krags Gade 20, 5 th",2300 København S,5128000,3045000,0,0
53,"Jens Otto Krags Gade 20, 6 tv",2300 København S,5751000,3409000,0,0
54,"Jens Otto Krags Gade 20, 6 th",2300 København S,8137000,4432000,0,0
55,"Jens Otto Krags Gade 20, 7",2300 København S,4775000,2824000,0,0
56,Dyssevænget 28A,2700 Brønshøj,6615000,3513000,0,0
57,"Amerika Plads 28, st",2100 København Ø,0,2339000,0,0
58,,,0,0,0,0
59,"Amerika Plads 28, kl",2100 København Ø,0,2034000,0,0
60,"Fyrbødervej 10, st 1001",2400 København NV,0,845000,0,0
61,"Fyrbødervej 12, 9 2903",2400 København NV,0,758000,0,0
62,"Fyrbødervej 12, 9 2904",2400 København NV,0,758000,0,0
63,"Fyrbødervej 12, 9 2905",2400 København NV,0,758000,0,0
64,"Fyrbødervej 12, 9 2906",2400 København NV,0,833000,0,0
65,"Fyrbødervej 12, 9 2907",2400 København NV,0,796000,0,0
66,"Fyrbødervej 12, 9 2908",2400 København NV,0,796000,0,0
67,"Fyrbødervej 12, 9 2909",2400 København NV,0,833000,0,0
68,"Fyrbødervej 12, 9 2910",2400 København NV,0,758000,0,0
69,"Fyrbødervej 12, 9 2911",2400 København NV,0,758000,0,0
